,a,b,c,d,e
1622,0.07175552197767332,0.8330360643541136,0.8212452520946809,0.2593380849451393,0.42523708172026686
1623,0.26733898048964155,0.44838010592169597,0.34450376754083345,0.960440180622293,0.5260658919672745
1624,0.354313626603613,0.3768597901080971,0.9458192308830963,0.701996663799114,0.5361872609016188
1625,0.050926965449135775,0.4626544484235626,0.7446641131469295,0.6400733969329105,0.23920516235719114
1626,0.6680672864950002,0.49118341459965165,0.34838580383362827,0.007387676602070514,0.9475062120819071
1627,0.2715205254597741,0.47176788536092196,0.7481051877760897,0.6455755441899149,0.04860456767848165
1628,0.8154546062943007,0.35780507638163683,0.14797452107084608,0.8015830902114774,0.5333135230394309
1629,0.24518097392985205,0.21201011958116622,0.7162448309876903,0.20181573013749443,0.710444243308207
1630,0.9708546747237881,0.8237518910676633,0.4811914200039996,0.014531121233128053,0.6626460387668901
1631,0.24429309629075158,0.7093742650654153,0.8327951871082403,0.8026920165853548,0.6986756635052096
1632,0.37397493132966875,0.011322387101837639,0.7897647581363177,0.8633536604447224,0.6169048358345125
1633,0.5357064007243784,0.4134200564971894,0.08812330174447636,0.06698285973069684,0.3276058662117344
1634,0.8043229937229954,0.12454166091549668,0.8185016153189252,0.6857013611187776,0.090102231486207
1635,0.4600410299924257,0.28779960543094985,0.9444868857030171,0.11421459705459847,0.44181608088337077
1636,0.6750818479771559,0.7119198497017171,0.0735907558162765,0.7536227624521266,0.40777651981131113
1637,0.7693926354310119,0.5087555380796288,0.7829652127018604,0.001333083650077116,0.6374944113581505
1638,0.6108600733679628,0.3300703194187211,0.5788418189261842,0.8563930514271029,0.7915867446248599
1639,0.23534550138325783,0.5534151143469441,0.18277749815990785,0.5509181886276042,0.5750875528004262
1640,0.36319878399761407,0.7212292511773015,0.7220952701457637,0.07789302166016465,0.24247305054078472
1641,0.33577475835552884,0.8978835355318986,0.41652846069176075,0.09488951559404912,0.1594683732839005
1642,0.304638071120906,0.9702827136660392,0.43404857341974634,0.10479996259855306,0.8687823375144599
1643,0.22316923963316548,0.6717872519256459,0.3363407561406755,0.10036999146113024,0.8351794638209347
1644,0.5122682048024327,0.010495894676469164,0.5438332736692297,0.11948213564669574,0.36152571132492073
1645,0.878542041931207,0.5539298177618796,0.6583332291756179,0.7104836354104231,0.565037554694167
1646,0.44555767071665797,0.7651670400141205,0.8059654950775829,0.7575928374970948,0.04187358281443809
1647,0.3319449235235731,0.07367134829629451,0.5219545288665068,0.9050574382574168,0.6256937229890804
1648,0.1444313521504209,0.7562317354288436,0.8498477598763031,0.07256200655813838,0.40698761771379033
1649,0.617304347654908,0.9613723338602911,0.5882509549121265,0.8870448850642658,0.20795691390249693
1650,0.4012815949944155,0.6092837774949307,0.1555969173018129,0.7186839769903139,0.2708767284771386
1651,0.47262500339257085,0.012171768171028274,0.7716725565833497,0.8062605834430944,0.8273632284137856
1652,0.5918289829648522,0.8635304788544459,0.5487943000298309,0.0550396850773377,0.4214376677954167
1653,0.9786455368913916,0.8624786271394247,0.27013597184797034,0.06960772016453343,0.3523456774150485
1654,0.44127100469679736,0.9083931958619432,0.030479623030010616,0.3570512565251568,0.23619302126176334
1655,0.3218874949449806,0.2523923679984006,0.6616556982665828,0.04160290611271167,0.42484502962602955
1656,0.7780210293146821,0.3755171731914053,0.21571930039932907,0.25231350349060044,0.7518556808819643
1657,0.8563824267167256,0.42322933381269456,0.3450020245051738,0.6491169520840642,0.4878231480499502
1658,0.023115679031765146,0.9780448846852968,0.7756387889378618,0.5941565832296148,0.0468011717923672
1659,0.9636306860636192,0.9625326747241765,0.20126255545101912,0.8191175570590374,0.22784585049640027
1660,0.040168249736545314,0.12663224540035367,0.9252635899874463,0.2205574472191395,0.7271724041423769
1661,0.529262809577096,0.4588390061517268,0.5235377580909842,0.14296267001693252,0.4136125027743087
1662,0.01465131212063353,0.6505961261882496,0.8989689162723087,0.5249970801558729,0.654502243653766
1663,0.16191853270010903,0.6106087600691757,0.1634813039379691,0.8893784041200156,0.6590025110688766
1664,0.7769848306828331,0.18354551987837942,0.17510429306470088,0.48266053177901136,0.27631912454156604
1665,0.8017434060416195,0.2542111091014192,0.7879920642220395,0.9394285930177074,0.9338755795613908
1666,0.8898567566290938,0.34257734395933503,0.7064057269287899,0.6968316272259474,0.12553855696553284
1667,0.279532702501872,0.8075379331143674,0.6397460132859382,0.5668196150899698,0.417896362094514
1668,0.6104957969507377,0.9408165104982859,0.6604281186123243,0.55463840208882,0.7475969446994154
1669,0.4364768370148865,0.927416958320629,0.19153059738721767,0.4723423385246647,0.24007382324827387
1670,0.019705252431245768,0.4743042516912678,0.9966774147411129,0.4434121415318387,0.26835540230874844
1671,0.38751052787002926,0.5741257370304141,0.9189178610732868,0.7396141714669384,0.6520738117211691
1672,0.6836885348161799,0.7022007226170109,0.5132541192102136,0.9010722238103904,0.5865904290742497
1673,0.20933649823881695,0.8674898550334126,0.08147242927026499,0.33261255425861724,0.5923959249898334
1674,0.6498697201144882,0.961968909393913,0.31298366909935615,0.4984790033629928,0.0543406487342295
1675,0.9610544111487803,0.8931245447000036,0.9913592379933748,0.7743881052942443,0.30539737373284115
1676,0.19394501443285794,0.5559272315074124,0.11362550366479518,0.38493143946118236,0.4266735218135771
1677,0.34539154966783037,0.6618935583075864,0.7908879124992968,0.567791206567661,0.19135664699743948
1678,0.2799863511302181,0.18828386722393353,0.5746153889671358,0.16069796550171167,0.8648763949432247
1679,0.27834074575639034,0.4394774610580956,0.6848327963427069,0.23024895356976993,0.049082025865412104
1680,0.09823445642556361,0.27585960723332625,0.9638746936160896,0.07923649734712612,0.49568472737343316
1681,0.6242515174787145,0.27552107672806325,0.6621025657033887,0.6476497879712417,0.1697175394029643
1682,0.08752823008030386,0.18512958793670553,0.5972166663292503,0.1855183023593625,0.5919176627622896
1683,0.026706427174441605,0.6732477295369745,0.05809843227091194,0.4248931158394321,0.40668091721563226
1684,0.6965005483655035,0.5661592248811892,0.6521186384333976,0.6470156903734812,0.1350925129408982
1685,0.15154865836345544,0.5306078651928908,0.9269384869462742,0.729556957944144,0.07750955208434152
1686,0.8934361922300161,0.12901070014720373,0.9516159251294456,0.8916170445163739,0.6707486676847358
1687,0.6537361068796436,0.17835938174666022,0.3015998994449487,0.4346083011145292,0.9811400297904206
1688,0.7655453590292292,0.6472556221979533,0.6814561663265116,0.6994874847187562,0.16779724436398735
1689,0.3499322017678145,0.8136341719408412,0.8378059563161039,0.01873456790032979,0.8155236788499997
1690,0.42267517245725617,0.5149556699127116,0.8733867361294281,0.7632181902417073,0.0865016293048746
1691,0.09923597935128203,0.7408362078414499,0.4031516413705116,0.5549217665639316,0.38598306652628644
1692,0.8682434528543702,0.7634740222418737,0.07625779482832351,0.7711363620462723,0.7751741004743475
1693,0.06948058942475488,0.9089247914271061,0.7729697024086544,0.38673910097611675,0.8612325875352064
1694,0.1569200787471865,0.6668953883948922,0.32786236510908184,0.05287829051358561,0.04256968419102458
1695,0.5449877881248388,0.13031800427717233,0.034403410316194316,0.35848289067374195,0.4804492982805805
1696,0.397672628288785,0.7548295590485,0.9349723919544091,0.14173722492049345,0.3589287577785222
1697,0.6999522823269533,0.6239012452601564,0.5307882628244457,0.8139962875123727,0.43332786522247624
1698,0.8644749143085279,0.04963692140582987,0.3098109388749949,0.7470902394618285,0.41002834615226713
1699,0.8501277701071379,0.9475527574886703,0.31774482190507036,0.08217287039655097,0.1681638032037429
1700,0.8357780446626986,0.6572271272972254,0.34147970674513084,0.2687660763042261,0.5100728887848226
1701,0.46461879800642336,0.8928305112508871,0.9124385041625425,0.17413918857651656,0.9978421903089133
1702,0.3227782374498295,0.7044870252055657,0.5781102726538253,0.6313139829319391,0.6343199491735633
1703,0.4895676069258561,0.8140790130887122,0.668801930488164,0.7522980312554667,0.12355050842545012
1704,0.9605059811850334,0.8611949623876763,0.8057724120598094,0.4940199794279799,0.17623551922612757
1705,0.3913145225451856,0.3034705415823179,0.12556532182050284,0.9455829524837063,0.48972269672841806
1706,0.06345388118489903,0.32885142204480455,0.4561771045399319,0.9843427485892181,0.4824155026347202
1707,0.8386679047928868,0.22518148917375191,0.6132638272228607,0.19499008134861495,0.9254223221783184
1708,0.5421859653312776,0.5678490570702607,0.18409929052887208,0.5664431090129306,0.31982348215583933
1709,0.4768407751487357,0.5849263225489781,0.41682008521083613,0.938936612689921,0.35094171187347944
1710,0.32072653287643205,0.8571059875386027,0.09824221962765667,0.3062295161614169,0.625815783235946
1711,0.5596591393523346,0.9364746742826863,0.7344673543602971,0.3314427466121884,0.2290017114745443
1712,0.09021992845144655,0.7180581891969517,0.19198046040393657,0.04697147402420565,0.4873131091602372
1713,0.9995512465665776,0.1071883921700093,0.06630100575365194,0.5925379029714831,0.753697534385616
1714,0.5848198400436793,0.7089074814072195,0.27511745579649227,0.4371628606336063,0.8374946532236074
1715,0.9962805662346413,0.6179729468071709,0.7577966565780012,0.5213497401106081,0.2964249243827569
1716,0.9364770319681025,0.6122932787000294,0.611694434968988,0.6966613365388523,0.9467349507920204
1717,0.413652946614004,0.9520537483929334,0.076118573735661,0.8027891369856236,0.7654909402502836
1718,0.7037009063702588,0.8215738387027736,0.7321242898585869,0.4292148285239039,0.8157080843487753
1719,0.6642555560917922,0.7954349723698032,0.8485644284010943,0.4934829237353744,0.03919220345678387
1720,0.9871291977506274,0.1996324276551067,0.10004780413445424,0.8138484689718003,0.1666195437374205
1721,0.19722064488779212,0.6846434736316507,0.449943150143545,0.12573359385791827,0.6676563170155128
1722,0.8088530400165483,0.90460055864854,0.14517871102926083,0.29194107883123466,0.8989384390715641
1723,0.413650916536892,0.6941265732586307,0.15160247667892746,0.5184344869449973,0.0833142471205165
1724,0.3145670698904458,0.4827825161804462,0.7861116654301269,0.8561054733962908,0.8294967362757036
1725,0.3261921183990557,0.598580146055826,0.09086808650629985,0.3565716827092499,0.5286350263124977
1726,0.49653963130502476,0.7388809520617663,0.8923629638264261,0.6806991564831495,0.4121565257536688
1727,0.06803268124675022,0.02430663873268679,0.15429785578455824,0.2155284337543819,0.9402558576866329
1728,0.31060464646948305,0.40045496832698,0.14479118454480167,0.16966943519764577,0.3249842772867816
1729,0.9730374482998909,0.12383922699236738,0.8555851113705089,0.2950245575542114,0.05414148700105437
1730,0.24791639198103232,0.6511652763121443,0.9236635335547982,0.1161384263403128,0.28016268685613943
1731,0.3540548239830795,0.5214502603034885,0.023252832458558026,0.09813416814847165,0.319602260201449
1732,0.416726115413416,0.03349150228858122,0.7948164698527588,0.91792195196808,0.7652243496832257
1733,0.05244026424270043,0.3072918555328409,0.3303776687744605,0.22066120341237194,0.0790894488556072
1734,0.19336073569834034,0.6852070779776657,0.7500384847085518,0.890896479030172,0.9387156119632847
1735,0.9944074002029832,0.6958741727502765,0.6015976078164763,0.054269864489277064,0.11047590859560563
1736,0.3364343862163939,0.7893382479800123,0.58374311380021,0.7826198557191425,0.999797975019168
1737,0.20300060374025364,0.8360104233257755,0.15910127753048342,0.7631922035839255,0.019723824176971938
1738,0.9412472062475646,0.6587075894446595,0.9916190553859895,0.6054449750572003,0.2529925392211019
1739,0.863722649605244,0.7085546414279259,0.8607825733729187,0.3386616568894212,0.6701537170761671
1740,0.8627807303265296,0.5733369913193928,0.48182572452459105,0.46153847244799906,0.40725521163414813
1741,0.8377364424856135,0.1951824480576172,0.4591402080442617,0.7072180869761404,0.08190333540091621
1742,0.6367706721156454,0.8314210168746878,0.16333519077240044,0.9968562812271882,0.6239734609716967
1743,0.5156436204658238,0.7669967029420451,0.2809640133411987,0.2215387062592743,0.8259454079075053
1744,0.8985330738280158,0.5842163870601254,0.1082838134626658,0.05382385572314086,0.27099489656670517
1745,0.4582316832115355,0.4657305461584149,0.45027137616480073,0.17905378141833295,0.5589637490871185
1746,0.7900546769696777,0.7367748606497213,0.19919718437216782,0.17830124000248238,0.0009719721714827045
1747,0.19714974958539766,0.5493379395248578,0.08261309442417808,0.7449343101761527,0.39680327969036144
1748,0.08900115236692618,0.028624200110936138,0.8391205818680542,0.9996829450637671,0.1975274784310016
1749,0.7457731809473056,0.7116623673874607,0.5235276974492288,0.0965149503394811,0.31906564932441817
1750,0.6507093633428154,0.37778120615878497,0.005194276931486219,0.8385501905681436,0.15733200858185292
1751,0.6055301453406063,0.858391127703635,0.9200374796352978,0.3481937542676343,0.9401456430288541
1752,0.26647057129253837,0.48028918269544374,0.7878286262981947,0.7319336429678692,0.5460105577038123
1753,0.08965098354414369,0.1326523649949407,0.712985607458989,0.046835947376483555,0.3764678364573283
1754,0.03997666367879693,0.6552587668255855,0.5253128983504024,0.6933440944511737,0.6424081457080368
1755,0.7108764477532237,0.0541551849270957,0.023699531315149347,0.47920334015749677,0.5626949927874566
1756,0.43830758632732414,0.2328359490852362,0.6527158248069658,0.6322504214739338,0.0016457872988221434
1757,0.01469669851284372,0.9993029484803951,0.04765829586620263,0.43055065598891185,0.22493309930334493
1758,0.07146338911093908,0.9586827496958547,0.17679096087791712,0.41760798576252367,0.06666304098949838
1759,0.6529158132385062,0.691205666276711,0.08662603780678457,0.5197123357594482,0.3227826796315204
1760,0.8885225523646997,0.4541382591216949,0.4667872165870196,0.5491809909571832,0.5234656172358005
1761,0.6877979824156676,0.4099270558012884,0.32231172263896546,0.34224491378818134,0.3840607621353638
1762,0.5944654617663221,0.5484172238451479,0.8375931009707847,0.49090435050986847,0.7942038216894509
1763,0.9263239565051273,0.596370049842359,0.13312676213533303,0.6489341543677287,0.3451985153647148
1764,0.3013629275507562,0.07798871837570764,0.5534288037842385,0.18192353884718393,0.1035993585952184
1765,0.3303103121473888,0.5098548909800573,0.21861714942652488,0.13080333690323087,0.23782783163696042
1766,0.3729419804838482,0.6116259262661347,0.8995765981197384,0.2518999623969098,0.4063256870736063
1767,0.5339454742152444,0.917492446216691,0.3679988158658051,0.4686666673704658,0.5175164598647642
1768,0.3278890186957104,0.8073170009991326,0.4613173977193067,0.3178531557941974,0.005178016786302364
1769,0.3633821574178532,0.8488152254630632,0.2832749590667495,0.9652029431804996,0.6872563241834563
1770,0.45078092458494756,0.1937862884744057,0.39033889019022183,0.23355800079752376,0.031013543888636308
1771,0.7948690966157541,0.0955558518835995,0.5406353914351014,0.2337694685840217,0.22743888028033643
1772,0.12321908502501788,0.7307759332097034,0.8992704531603976,0.6666784803923603,0.31446248761646733
1773,0.5828091766707767,0.8059030052052493,0.9498264592334259,0.1794165001468747,0.5029700011934655
1774,0.9563309146459886,0.653076306104641,0.8343605715956731,0.5195843667200366,0.5532029596537509
1775,0.32562357193063574,0.3145594810307909,0.3169159480131818,0.19595455233946701,0.7136633352079136
1776,0.3371876847441254,0.7933264956173017,0.5967031219392093,0.0890854138269841,0.11463057624086848
1777,0.809936251395796,0.31767293130449414,0.7528182237291766,0.7226595554606353,0.0844671428467868
1778,0.7493516403390155,0.2780569567828598,0.3718322395296112,0.07728611193347079,0.2747760997464508
1779,0.9719958112992796,0.5652645842154225,0.8282780640369325,0.8214810592574245,0.4655961629799431
1780,0.7692175352464838,0.03630078302908146,0.2921331420493106,0.011210374876337692,0.335435641307928
1781,0.5209182189007951,0.06259505496011708,0.17498710045637278,0.18858270302993452,0.5201241552792326
1782,0.3397352650643317,0.22301908566386652,0.2968181339837198,0.6847266755729384,0.20523968562314987
1783,0.8620772696073189,0.43422951907360763,0.0037441174585971515,0.7831599476214657,0.2888666664689362
1784,0.9746316822789851,0.13348074009462807,0.09432804540414153,0.010226931327115829,0.4419330718081591
1785,0.0017255577899037977,0.8676750828872383,0.9727998065270489,0.29372085289843186,0.1300123911595531
1786,0.906617216029093,0.15924964157537458,0.5823631827619222,0.2677648691038792,0.5648107301577301
1787,0.8434464293797728,0.9034641317367027,0.7348323155320172,0.9420064091678962,0.7737621929181276
1788,0.1516584694094556,0.9769784838612738,0.7677395481025177,0.1044456019146297,0.27505562045205323
1789,0.878131195659997,0.27833580179951245,0.567569759136999,0.2688112376568743,0.5307614994835371
1790,0.29438060946005296,0.2707332371951543,0.9622547011958192,0.14640865314018014,0.3054040564058914
1791,0.13382841566682457,0.30727858660383645,0.41489023562443617,0.11071870266124773,0.4184810348225223
1792,0.4483412605919377,0.74782578863069,0.8227659914280356,0.04618147276197315,0.7194209898811935
1793,0.6063878428762125,0.89127073766385,0.9663457779057971,0.8193512528985802,0.5377190721739792
1794,0.7687469806049033,0.9063885773340351,0.5887277530031441,0.018366347722216014,0.30303085492015247
1795,0.9934028724805132,0.3701649043988966,0.48460743669905126,0.9269352546686385,0.7116899463436348
1796,0.271818346056237,0.7466575146245061,0.9797587042788054,0.5018991335911885,0.462860795671279
1797,0.1418413945664878,0.6171066004741999,0.5776135971456853,0.3625948143160018,0.5406482009576856
1798,0.9329055453362514,0.713680727802727,0.8253517134428058,0.7907885853692026,0.8365561380394916
1799,0.32921543023428,0.9592813214222562,0.07589568522412926,0.5692755095993773,0.6076089375093575
1800,0.22143057150298084,0.6654466393316762,0.8177743534297959,0.04062476180015151,0.9774358711524849
1801,0.1066519977370991,0.718318015953196,0.12814922254701655,0.6357261499075096,0.8621848072000908
1802,0.7576422067722883,0.15398872525579232,0.8834677935079679,0.4764934131723335,0.55312205705126
1803,0.6094687472825687,0.3678659929721855,0.8635676557961821,0.04590420889698199,0.8286420500631624
1804,0.5093360927834354,0.0896339517615603,0.45089649354124306,0.6796376181345248,0.3613362872672685
1805,0.5577693364579414,0.669683317096601,0.21879059954498103,0.8727509254089971,0.1127474674674972
1806,0.251712490227032,0.7939479074628905,0.9322771457554456,0.46636746481984515,0.4029796566856255
1807,0.030131399271166814,0.049189597505035154,0.7965367225025227,0.4330047118088426,0.0737745662298922
1808,0.9682663180779575,0.5635099260244746,0.36255774144043107,0.4951462064589728,0.3609176632344663
1809,0.5148059516448708,0.6294236902012628,0.251130643160809,0.7053291024810391,0.4366060621142268
1810,0.6664665086470558,0.47278681465474826,0.08915788147013326,0.6826597816794169,0.6869189675192785
1811,0.1523280195790322,0.12042587526066628,0.04868752986906422,0.5608337314762952,0.5815141292120454
1812,0.8210628282005844,0.1084152803529499,0.8909656574058838,0.8497014454618158,0.03852322778709749
1813,0.9611270087815029,0.2890377666984342,0.8402914917263273,0.6281402487853281,0.2592561390458624
1814,0.6879226872221206,0.21055263485664988,0.34806123987635795,0.22090614451288493,0.008900303610025917
1815,0.9825563655438958,0.5640932873859054,0.46917141301258125,0.3570254915708796,0.8480359967541541
1816,0.8216532927605132,0.530516081735952,0.13527334983563666,0.22071932965001673,0.8754204118803063
1817,0.6080846092098272,0.6572910005313193,0.7568599803921309,0.352033293155384,0.3453296486543084
1818,0.21339299299221248,0.7095376261496938,0.8798865932819865,0.2859223036820224,0.7999993678540921
1819,0.35597333095463346,0.22442864689464437,0.48302671693886234,0.4918218684622766,0.648989501322195
1820,0.5740805494590636,0.7895295164663476,0.4724839305553633,0.952119947963362,0.9491856308103264
1821,0.11416640567128056,0.0328959901346787,0.9043515167182373,0.9029078394408172,0.8916981588206171
1822,0.5155887672552603,0.18351221059174339,0.08168572503487725,0.3802463884672632,0.8662839793407393
1823,0.5666928379133596,0.1421962867462241,0.1941181749889841,0.3563996145028159,0.6677495505770952
1824,0.5212995977882249,0.9529437194329617,0.03949762380874955,0.04467823281548411,0.5394684078271067
1825,0.9286430470591982,0.11758349954475744,0.957479244581347,0.6000892698195482,0.002071189602745327
1826,0.7614952158855458,0.8215992799322501,0.09079880565247356,0.663847680949805,0.3952074642916712
1827,0.49298428880417344,0.8764424975514694,0.17975814240287513,0.09081987337650899,0.14293717588945865
1828,0.9985397716521619,0.21415635087471896,0.9325728035182803,0.9263753110695725,0.534105617428513
1829,0.45321994748791883,0.4992522575005225,0.4066242689192059,0.718804923849816,0.6719392890340262
1830,0.42871429089357893,0.7588977486643222,0.5598976545271952,0.5496063773545076,0.3700308838227905
1831,0.4074509371146319,0.00392134784204945,0.46747648176104195,0.513210067466276,0.22766381202993424
1832,0.9886711407529972,0.33336838580027894,0.12740298741064926,0.9439042771457942,0.7825673036089188
1833,0.16177376809083255,0.08383182511760678,0.1064557581129062,0.9294499453139358,0.03179502830246572
1834,0.7650637244255039,0.5901198238989744,0.8354183643357652,0.8120655439025255,0.6858804136861261
1835,0.13197819286713264,0.21056636545533236,0.08019357338819788,0.6895142319386082,0.6271618969814103
1836,0.056858830927184245,0.38808920023837945,0.9696249578196203,0.7836635760695568,0.4633997105462616
1837,0.9154084171226242,0.4128975791184859,0.3483373044798982,0.49949777986693134,0.4899528146791742
1838,0.8400067556155172,0.20284311082963657,0.09189320751774055,0.22205204873999929,0.6754096049236092
1839,0.27773455976381045,0.07947115660795523,0.7569439416221854,0.9438850629032393,0.047558578122071093
1840,0.22675454962015162,0.4555791971779023,0.8893963346563241,0.08674048596390926,0.657015393598597
1841,0.3119282503389412,0.05210106556649463,0.7632544388028306,0.955345231665683,0.7206763537467024
1842,0.3684830801843073,0.7181118382607997,0.366099413041451,0.28810048957894907,0.7145756556528807
1843,0.6199988631057339,0.2965477882692541,0.5039810334600215,0.3604205699562859,0.04500977035381959
1844,0.17544213593462976,0.3188521104164913,0.5934914703682536,0.8938316896154943,0.8292908679508798
1845,0.6963718497842267,0.3680863903404614,0.6975612680785495,0.9454593408469425,0.7587874415553073
1846,0.7106495465709275,0.06133451151697955,0.6474583120697023,0.6480307305004213,0.15448717487950858
1847,0.9886855045856767,0.5917961485446672,0.3690929125131781,0.9665815523937742,0.06310604523816987
1848,0.7246378000558287,0.6481682901855081,0.10800991374806324,0.8465544101716601,0.4632052993187402
1849,0.7429661653415626,0.6382811076649141,0.9844441120015532,0.14219800079478706,0.8952579405187329
1850,0.6472504488967565,0.09049816557828261,0.00586165140216921,0.3346313735171521,0.2149258483333274
1851,0.08292751861558623,0.7051841209903381,0.9614461986232872,0.0978150078686546,0.6553571621693524
1852,0.6102963572096917,0.024302574894570883,0.17799654400574427,0.36322636143485065,0.6550958932911917
1853,0.8984895876752478,0.7816075116656378,0.30047129782657467,0.4949279372930897,0.6044138592669832
1854,0.6460472982740708,0.5895496915069751,0.2955104528544308,0.12302927281317277,0.16586407321422802
1855,0.6464490224687739,0.3208621642717163,0.8952728404218396,0.7887026028003191,0.33540098259721995
1856,0.6264149017348213,0.647005753912283,0.5534445376756317,0.3175681588022613,0.10653328731383427
1857,0.9064502588296339,0.32853146246696485,0.5656422378521091,0.9793039764259673,0.48037058383637143
1858,0.3301979329343364,0.2925571647590445,0.013259082631192465,0.34546842911839215,0.1582264415727448
1859,0.6353003744729004,0.4094405819431607,0.46000655671484214,0.9577593336997114,0.25579989214114984
1860,0.9496129478305227,0.39805003224493607,0.6193677765516655,0.110589089737822,0.13000007443588224
1861,0.35523364484400466,0.04654556906889695,0.9180594467692796,0.7171033929219204,0.30404015436981213
1862,0.09991494411950619,0.03993898702850607,0.5846633398432235,0.9335986732465659,0.5605786199664727
1863,0.9808663973243102,0.599534051741662,0.5602513505506008,0.8923586163491936,0.23114506688266068
1864,0.17710459851866012,0.5757628514133394,0.6516743261843629,0.18625180822408394,0.18927291715594963
1865,0.11165490247928067,0.324276798346939,0.4317685174656596,0.21300400189429936,0.8676261360959207
1866,0.49537525374121816,0.20752171584045243,0.15466572087791286,0.25455936603048535,0.13314064788330715
1867,0.7319756848728496,0.10840971655645626,0.5943311816117831,0.8316219678649752,0.058895432779258905
1868,0.8488110630631972,0.7369753097344794,0.6303003938404902,0.6601417125410283,0.9434650716673473
1869,0.6297781659490119,0.7744765281903695,0.1578511664449791,0.34766430544819793,0.9750991017454845
1870,0.3368745973273619,0.06754215625179272,0.6556466377014081,0.6795063344710708,0.25025230030421464
1871,0.8420313036636934,0.38203432888235156,0.9063742467246522,0.8053920480484391,0.6150440953785417
1872,0.6339285544198768,0.7289264247624879,0.2782366634208172,0.2925604781963157,0.18393888833579997
1873,0.786176029231754,0.3389982751484739,0.1554748287422506,0.7422023939644494,0.14801362691441755
1874,0.45415902993312296,0.8827969732540307,0.7889012610204097,0.23422207877428058,0.3869386293437187
1875,0.37810479863445,0.43999009879607465,0.8883556386737542,0.8263994275170261,0.8082631175983109
1876,0.40946104532471084,0.5197787536324813,0.045198696325145615,0.07548833992186199,0.22294318678942493
1877,0.9079375192067082,0.3099694565027217,0.07052821815530796,0.8164345485955609,0.04277673760881984
1878,0.10634837604463132,0.10586899951886342,0.9266895468617481,0.9230607245265487,0.35402062211077523
1879,0.8273781147522793,0.5636193445761468,0.23167398877354983,0.03643943009234474,0.9191329537280831
1880,0.08288335470492347,0.6411749137422611,0.238443405928761,0.9702247979040454,0.8638192123827813
1881,0.1640709581127383,0.10800976474708723,0.2210801177508126,0.6669746285365471,0.47978019232179714
1882,0.8870157349839519,0.5139515911891916,0.34581029713861566,0.4040114901882863,0.3019621723297844
1883,0.006038907371878177,0.548218477575338,0.232926475209988,0.1253572949400834,0.8520075861335535
1884,0.8561884446860493,0.74616275396115,0.1187974609863981,0.7946540299278834,0.40754654049485406
1885,0.13489517608956691,0.4552470053999642,0.3491692903961532,0.017581270954583506,0.030844128427574558
1886,0.895835127429549,0.9707420903276197,0.16459303264504976,0.10153821182751388,0.29296754848035733
1887,0.3732777263961281,0.061475590384946766,0.5428930275449247,0.7809368020986533,0.09171235064321992
1888,0.7770468567146319,0.7980681972225606,0.15988462822847804,0.492852780563967,0.548804098271394
1889,0.07277341589102415,0.2623025894191521,0.4786442166330338,0.8400481865546274,0.15729761791293362
1890,0.6228465234939241,0.09880183729530345,0.15386653214152834,0.7407742844028863,0.9056300224536553
1891,0.7823517081563639,0.6639118803723256,0.8054949826905604,0.2580959185527856,0.5326342115056321
1892,0.4014213430613004,0.5736443406555772,0.039749959261680234,0.004452469669412262,0.2179062894516699
1893,0.7435892747248404,0.1459816508032189,0.7601751815631143,0.7158395945830496,0.8639980013495266
1894,0.7267361632099709,0.4443123436690467,0.3326260274300815,0.5453454589024023,0.8971466682683823
1895,0.1849602358461644,0.8564617236143484,0.7590828208742142,0.8962879044842339,0.6559223522991365
1896,0.20515040476864732,0.5271667766909537,0.7726539093151967,0.5043834222754735,0.8456100758635968
1897,0.36012109647004276,0.8969771146765706,0.1205247690971355,0.3610310514540156,0.9455429597350439
1898,0.15259316862328987,0.7999983368108181,0.9794972453924843,0.07104920875728549,0.8533455516466993
1899,0.45114374959135495,0.3524583328856492,0.348240337695514,0.22939655247700397,0.2951814516069966
1900,0.45987605498614725,0.16442436362339508,0.07518433005983738,0.2969699154682941,0.8840033269250042
1901,0.43477364769132143,0.09828268697862863,0.27978379425973177,0.9998842133787329,0.8361278242560818
1902,0.4731082590529423,0.5596938249185855,0.3205476673964057,0.30831980371955536,0.7415453858001221
1903,0.33333885005337915,0.7654322616839151,0.9024539106913022,0.602855245535589,0.5860963954385491
1904,0.006397867327393003,0.6835496586288395,0.9790477632371337,0.8661626657175275,0.8497229165499898
1905,0.8744122313945335,0.3553798950426095,0.14872029459849279,0.8285860227442802,0.20769831037166064
1906,0.013090196305868274,0.7989138846021211,0.7125160416140875,0.5632825593388375,0.4324800270275425
1907,0.626747244199439,0.7141386516895896,0.5482782336262635,0.8490914996750812,0.09019146237120834
1908,0.35322486772278516,0.3749237601052542,0.7781367140216734,0.739981994518914,0.49226350486206727
1909,0.07294486143520684,0.6397620251727317,0.9742675572526841,0.2644509414929539,0.9755953707081414
1910,0.048229915317346106,0.22054381893952202,0.20098250649996952,0.4379545424432627,0.22739494838470753
1911,0.2897377451690253,0.9986157551128557,0.31914195950820623,0.44569934200706796,0.013467305851096234
1912,0.4955318729407657,0.763904893198809,0.7546792744609209,0.3041892208930089,0.3783640969700264
1913,0.7861469008384224,0.020101750044444033,0.13472141877749844,0.005341712795452036,0.1559659814186054
1914,0.21041943102218508,0.45578550631344095,0.34626226954449657,0.009695912693625908,0.5963944199821838
